filename,mtime,last_modified
31924062189661.mets.xml,1688819454.676335,2023-07-08 08:30:54.676335
31924062189661.zip,1689073700.867486,2023-07-11 07:08:20.867486
31924062186204.mets.xml,1701456880.610543,2023-12-01 13:54:40.610543
31924062186204.zip,1701689094.102956,2023-12-04 06:24:54.102956
31924062174838.zip,1688814472.233314,2023-07-08 07:07:52.233314
31924062174838.mets.xml,1688595382.027071,2023-07-05 18:16:22.027071
31924022154680.mets.xml,1669421016.181331,2022-11-25 19:03:36.181331
31924022154680.zip,1669634214.252869,2022-11-28 06:16:54.252869
31924052153313.mets.xml,1671880449.922752,2022-12-24 06:14:09.922752
31924052153313.zip,1672139594.623687,2022-12-27 06:13:14.623687
31858035187297.zip,1710673717.734869,2024-03-17 07:08:37.734869
31858035187297.mets.xml,1710448750.853583,2024-03-14 16:39:10.853583
31858031921400.zip,1709378068.418077,2024-03-02 06:14:28.418077
31858031921400.mets.xml,1709108931.258322,2024-02-28 03:28:51.258322
31858054611110.mets.xml,1710479674.455513,2024-03-15 01:14:34.455513
31858054611110.zip,1710760372.326166,2024-03-18 07:12:52.326166
31858054611391.zip,1710760373.463458,2024-03-18 07:12:53.463458
31858054611391.mets.xml,1710479621.412203,2024-03-15 01:13:41.412203
x002111617.zip,1668431157.324373,2022-11-14 08:05:57.324373
x002111617.mets.xml,1668161963.303582,2022-11-11 05:19:23.303582
x002140556.zip,1663763641.756833,2022-09-21 08:34:01.756833
x002140556.mets.xml,1663526256.857202,2022-09-18 14:37:36.857202
x002267202.mets.xml,1700843765.360481,2023-11-24 11:36:05.360481
x002267202.zip,1701089573.873305,2023-11-27 07:52:53.873305
x002263470.zip,1663763806.629959,2022-09-21 08:36:46.629959
x002263470.mets.xml,1663488680.966947,2022-09-18 04:11:20.966947
x002264430.zip,1663763807.375583,2022-09-21 08:36:47.375583
x002264430.mets.xml,1663526313.746943,2022-09-18 14:38:33.746943
x002075945.zip,1663763595.488817,2022-09-21 08:33:15.488817
x002075945.mets.xml,1663488239.696155,2022-09-18 04:03:59.696155
x002579420.zip,1663763972.882352,2022-09-21 08:39:32.882352
x002579420.mets.xml,1663508495.080025,2022-09-18 09:41:35.080025
x002399471.mets.xml,1663223634.31082,2022-09-15 02:33:54.310820
x002399471.zip,1663505002.811002,2022-09-18 08:43:22.811002
x002399473.zip,1663505004.339321,2022-09-18 08:43:24.339321
x002399473.mets.xml,1663223588.401675,2022-09-15 02:33:08.401675
x000372854.zip,1663762420.468799,2022-09-21 08:13:40.468799
x000372854.mets.xml,1663497805.562533,2022-09-18 06:43:25.562533
x000376468.mets.xml,1663497767.913545,2022-09-18 06:42:47.913545
x000376468.zip,1663762425.759934,2022-09-21 08:13:45.759934
x000378509.zip,1663504220.364555,2022-09-18 08:30:20.364555
x000378509.mets.xml,1663227804.873888,2022-09-15 03:43:24.873888
x000380892.mets.xml,1663215075.466923,2022-09-15 00:11:15.466923
x000380892.zip,1663504224.105234,2022-09-18 08:30:24.105234
x000380988.mets.xml,1663215075.945087,2022-09-15 00:11:15.945087
x000380988.zip,1663504223.936392,2022-09-18 08:30:23.936392
x000680730.zip,1701089240.069827,2023-11-27 07:47:20.069827
x000680730.mets.xml,1700818799.37322,2023-11-24 04:39:59.373220
x000470469.zip,1663417332.504848,2022-09-17 08:22:12.504848
x000470469.mets.xml,1663199916.07948,2022-09-14 19:58:36.079480
x000417034.zip,1678801911.97869,2023-03-14 09:51:51.978690
x000417034.mets.xml,1678514906.41438,2023-03-11 01:08:26.414380
x000417784.mets.xml,1663227897.610088,2022-09-15 03:44:57.610088
x000417784.zip,1663504263.874629,2022-09-18 08:31:03.874629
x000235618.zip,1663762327.41136,2022-09-21 08:12:07.411360
x000235618.mets.xml,1663497514.193606,2022-09-18 06:38:34.193606
x000234851.zip,1663417292.217507,2022-09-17 08:21:32.217507
x000234851.mets.xml,1663205105.852906,2022-09-14 21:25:05.852906
x000498898.zip,1666183740.931385,2022-10-19 08:49:00.931385
x000498898.mets.xml,1665966827.64523,2022-10-16 20:33:47.645230
x000834583.mets.xml,1675069508.452326,2023-01-30 04:05:08.452326
x000834583.zip,1675339794.927323,2023-02-02 07:09:54.927323
x000837406.mets.xml,1663208123.601176,2022-09-14 22:15:23.601176
x000837406.zip,1663417524.631739,2022-09-17 08:25:24.631739
x000240890.zip,1663762337.436315,2022-09-21 08:12:17.436315
x000240890.mets.xml,1663475152.352202,2022-09-18 00:25:52.352202
x000501189.zip,1663417359.192309,2022-09-17 08:22:39.192309
x000501189.mets.xml,1663207007.353725,2022-09-14 21:56:47.353725
x000506199.mets.xml,1700765010.355636,2023-11-23 13:43:30.355636
x000506199.zip,1701002885.431206,2023-11-26 07:48:05.431206
x000756244.mets.xml,1663501327.330862,2022-09-18 07:42:07.330862
x000756244.zip,1663762745.990986,2022-09-21 08:19:05.990986
x000985257.zip,1678718136.666943,2023-03-13 10:35:36.666943
x000985257.mets.xml,1678452453.188635,2023-03-10 07:47:33.188635
x000985265.zip,1678718135.174093,2023-03-13 10:35:35.174093
x000985265.mets.xml,1678458827.316915,2023-03-10 09:33:47.316915
x000985264.mets.xml,1678452466.268692,2023-03-10 07:47:46.268692
x000985264.zip,1678718138.470196,2023-03-13 10:35:38.470196
x000280792.mets.xml,1678447297.088625,2023-03-10 06:21:37.088625
x000280792.zip,1678717746.230225,2023-03-13 10:29:06.230225
x000440498.mets.xml,1663199857.525711,2022-09-14 19:57:37.525711
x000440498.zip,1663417316.228759,2022-09-17 08:21:56.228759
x000736523.mets.xml,1684094768.20301,2023-05-14 16:06:08.203010
x000736523.zip,1684328179.701603,2023-05-17 08:56:19.701603
x000310763.mets.xml,1665924463.001556,2022-10-16 08:47:43.001556
x000310763.zip,1666183740.192858,2022-10-19 08:49:00.192858
x000334981.zip,1686661433.204187,2023-06-13 09:03:53.204187
x000334981.mets.xml,1686419273.014498,2023-06-10 13:47:53.014498
x000196870.zip,1678801861.429439,2023-03-14 09:51:01.429439
x000196870.mets.xml,1678512092.133092,2023-03-11 00:21:32.133092
x000197090.zip,1663504079.124955,2022-09-18 08:27:59.124955
x000197090.mets.xml,1663227392.303229,2022-09-15 03:36:32.303229
x000197113.mets.xml,1678447150.229497,2023-03-10 06:19:10.229497
x000197113.zip,1678717713.487345,2023-03-13 10:28:33.487345
x000197103.zip,1678717705.955048,2023-03-13 10:28:25.955048
x000197103.mets.xml,1678445051.395688,2023-03-10 05:44:11.395688
x000197105.zip,1678717706.695151,2023-03-13 10:28:26.695151
x000197105.mets.xml,1678447102.267459,2023-03-10 06:18:22.267459
x000422522.mets.xml,1678450085.416399,2023-03-10 07:08:05.416399
x000422522.zip,1678717838.124435,2023-03-13 10:30:38.124435
x000612159.mets.xml,1663501261.285417,2022-09-18 07:41:01.285417
x000612159.zip,1663762660.386823,2022-09-21 08:17:40.386823
x000611919.zip,1678717965.982556,2023-03-13 10:32:45.982556
x000611919.mets.xml,1678450375.482036,2023-03-10 07:12:55.482036
x000617862.zip,1663417412.132179,2022-09-17 08:23:32.132179
x000617862.mets.xml,1663207329.980138,2022-09-14 22:02:09.980138
x000895361.mets.xml,1663478795.433965,2022-09-18 01:26:35.433965
x000895361.zip,1663762871.271806,2022-09-21 08:21:11.271806
x000961997.zip,1663762935.153118,2022-09-21 08:22:15.153118
x000961997.mets.xml,1663479036.47728,2022-09-18 01:30:36.477280
x000927022.zip,1663762888.456976,2022-09-21 08:21:28.456976
x000927022.mets.xml,1663478834.29919,2022-09-18 01:27:14.299190
x000926755.zip,1668431042.393791,2022-11-14 08:04:02.393791
x000926755.mets.xml,1668161333.452561,2022-11-11 05:08:53.452561
x000926414.mets.xml,1686412935.039573,2023-06-10 12:02:15.039573
x000926414.zip,1686661531.466605,2023-06-13 09:05:31.466605
x000856443.zip,1687438195.077477,2023-06-22 08:49:55.077477
x000856443.mets.xml,1687227698.883234,2023-06-19 22:21:38.883234
x000466737.mets.xml,1686400564.05633,2023-06-10 08:36:04.056330
x000466737.zip,1686661461.580533,2023-06-13 09:04:21.580533
x000469307.mets.xml,1696666634.068659,2023-10-07 04:17:14.068659
x000469307.zip,1696941456.952641,2023-10-10 08:37:36.952641
x000469284.mets.xml,1697191468.669604,2023-10-13 06:04:28.669604
x000469284.zip,1697456471.318423,2023-10-16 07:41:11.318423
x000303560.zip,1689338771.129653,2023-07-14 08:46:11.129653
x000303560.mets.xml,1689093998.834542,2023-07-11 12:46:38.834542
x000592910.mets.xml,1678450004.151749,2023-03-10 07:06:44.151749
x000592910.zip,1678456019.388929,2023-03-10 08:46:59.388929
x000599280.zip,1663762649.163632,2022-09-21 08:17:29.163632
x000599280.mets.xml,1663501187.849372,2022-09-18 07:39:47.849372
x006115023.mets.xml,1700763883.281538,2023-11-23 13:24:43.281538
x006115023.zip,1701002985.489156,2023-11-26 07:49:45.489156
x006136511.zip,1663505547.437613,2022-09-18 08:52:27.437613
x006136511.mets.xml,1663229951.596035,2022-09-15 04:19:11.596035
x006065936.zip,1663505535.889438,2022-09-18 08:52:15.889438
x006065936.mets.xml,1663229870.724731,2022-09-15 04:17:50.724731
x001478078.zip,1663504665.596111,2022-09-18 08:37:45.596111
x001478078.mets.xml,1663218612.940958,2022-09-15 01:10:12.940958
x001023880.zip,1688993568.075982,2023-07-10 08:52:48.075982
x001023880.mets.xml,1688775244.751543,2023-07-07 20:14:04.751543
x001233530.mets.xml,1678466135.428595,2023-03-10 11:35:35.428595
x001233530.zip,1678718254.007689,2023-03-13 10:37:34.007689
x001233910.mets.xml,1678466143.151452,2023-03-10 11:35:43.151452
x001233910.zip,1678718256.495273,2023-03-13 10:37:36.495273
x001496243.mets.xml,1686418138.017014,2023-06-10 13:28:58.017014
x001496243.zip,1686661598.751994,2023-06-13 09:06:38.751994
x001000005.mets.xml,1663520064.882341,2022-09-18 12:54:24.882341
x001000005.zip,1663762973.74789,2022-09-21 08:22:53.747890
x001911921.mets.xml,1468929301.3902829,2016-07-19 07:55:01.390283
x001911921.zip,1494369176.0865998,2017-05-09 18:32:56.086600
x001200015.zip,1663504590.380774,2022-09-18 08:36:30.380774
x001200015.mets.xml,1663218386.511515,2022-09-15 01:06:26.511515
x001085629.mets.xml,1697242658.449481,2023-10-13 20:17:38.449481
x001085629.zip,1697460990.80521,2023-10-16 08:56:30.805210
x001086555.zip,1663763028.753963,2022-09-21 08:23:48.753963
x001086555.mets.xml,1663520031.933072,2022-09-18 12:53:51.933072
x001082948.mets.xml,1663217884.331073,2022-09-15 00:58:04.331073
x001082948.zip,1663504482.292909,2022-09-18 08:34:42.292909
x001272596.zip,1663763191.947734,2022-09-21 08:26:31.947734
x001272596.mets.xml,1663479472.892806,2022-09-18 01:37:52.892806
x001848718.mets.xml,1663484954.985185,2022-09-18 03:09:14.985185
x001848718.zip,1663763434.779599,2022-09-21 08:30:34.779599
x001985725.mets.xml,1663502125.473338,2022-09-18 07:55:25.473338
x001985725.zip,1663763552.513998,2022-09-21 08:32:32.513998
x001867136.zip,1701089478.750974,2023-11-27 07:51:18.750974
x001867136.mets.xml,1700817573.399486,2023-11-24 04:19:33.399486
x001863048.mets.xml,1663484999.863903,2022-09-18 03:09:59.863903
x001863048.zip,1663763444.917291,2022-09-21 08:30:44.917291
x001153751.mets.xml,1663218167.498824,2022-09-15 01:02:47.498824
x001153751.zip,1663504547.244355,2022-09-18 08:35:47.244355
x001153773.mets.xml,1663525899.474721,2022-09-18 14:31:39.474721
x001153773.zip,1663763116.727723,2022-09-21 08:25:16.727723
x001153293.mets.xml,1663218171.649242,2022-09-15 01:02:51.649242
x001153293.zip,1663504544.457757,2022-09-18 08:35:44.457757
x001190929.mets.xml,1663218264.314454,2022-09-15 01:04:24.314454
x001190929.zip,1663504573.387206,2022-09-18 08:36:13.387206
x001644824.mets.xml,1663484781.563684,2022-09-18 03:06:21.563684
x001644824.zip,1663763344.081654,2022-09-21 08:29:04.081654
x001164197.zip,1686661568.569034,2023-06-13 09:06:08.569034
x001164197.mets.xml,1686428018.825866,2023-06-10 16:13:38.825866
x001164161.zip,1663763120.434556,2022-09-21 08:25:20.434556
x001164161.mets.xml,1663484135.163195,2022-09-18 02:55:35.163195
x001164207.zip,1663763121.508653,2022-09-21 08:25:21.508653
x001164207.mets.xml,1663525896.459751,2022-09-18 14:31:36.459751
x001164228.zip,1663763118.928811,2022-09-21 08:25:18.928811
x001164228.mets.xml,1663525867.446477,2022-09-18 14:31:07.446477
x001164281.zip,1663763124.922971,2022-09-21 08:25:24.922971
x001164281.mets.xml,1663525953.10519,2022-09-18 14:32:33.105190
x001164232.zip,1701089377.759974,2023-11-27 07:49:37.759974
x001164232.mets.xml,1700831487.818795,2023-11-24 08:11:27.818795
x001164076.zip,1663504547.422777,2022-09-18 08:35:47.422777
x001164076.mets.xml,1663218191.731602,2022-09-15 01:03:11.731602
x001164075.mets.xml,1663218181.00791,2022-09-15 01:03:01.007910
x001164075.zip,1663504547.735403,2022-09-18 08:35:47.735403
x001164058.mets.xml,1663525872.050143,2022-09-18 14:31:12.050143
x001164058.zip,1663763118.903523,2022-09-21 08:25:18.903523
x001164065.mets.xml,1663218217.046812,2022-09-15 01:03:37.046812
x001164065.zip,1663504548.649073,2022-09-18 08:35:48.649073
x001164048.zip,1663763118.746657,2022-09-21 08:25:18.746657
x001164048.mets.xml,1663520227.670913,2022-09-18 12:57:07.670913
x001164031.zip,1663763121.627871,2022-09-21 08:25:21.627871
x001164031.mets.xml,1663479335.861812,2022-09-18 01:35:35.861812
x001164077.mets.xml,1663218180.649457,2022-09-15 01:03:00.649457
x001164077.zip,1663504548.029112,2022-09-18 08:35:48.029112
x001817907.mets.xml,1663222552.978758,2022-09-15 02:15:52.978758
x001817907.zip,1663504781.902154,2022-09-18 08:39:41.902154
x004385559.zip,1663764143.009751,2022-09-21 08:42:23.009751
x004385559.mets.xml,1663489629.74348,2022-09-18 04:27:09.743480
x004828051.mets.xml,1663241314.385659,2022-09-15 07:28:34.385659
x004828051.zip,1663505470.229996,2022-09-18 08:51:10.229996
x004507021.zip,1663764236.300089,2022-09-21 08:43:56.300089
x004507021.mets.xml,1663529017.287872,2022-09-18 15:23:37.287872
x004508954.mets.xml,1663508742.543496,2022-09-18 09:45:42.543496
x004508954.zip,1663764245.347543,2022-09-21 08:44:05.347543
x004758047.mets.xml,1663229823.2626,2022-09-15 04:17:03.262600
x004758047.zip,1663505442.367191,2022-09-18 08:50:42.367191
x004730779.zip,1663764321.735263,2022-09-21 08:45:21.735263
x004730779.mets.xml,1663529129.536159,2022-09-18 15:25:29.536159
x004534639.zip,1663764257.654238,2022-09-21 08:44:17.654238
x004534639.mets.xml,1663508798.434089,2022-09-18 09:46:38.434089
x004782579.mets.xml,1686417098.2949,2023-06-10 13:11:38.294900
x004782579.zip,1686661800.872652,2023-06-13 09:10:00.872652
x004390818.zip,1663505290.566735,2022-09-18 08:48:10.566735
x004390818.mets.xml,1663240432.160059,2022-09-15 07:13:52.160059
x004604486.mets.xml,1663240830.372104,2022-09-15 07:20:30.372104
x004604486.zip,1663505376.25621,2022-09-18 08:49:36.256210
x030718146.mets.xml,1698188008.275338,2023-10-24 18:53:28.275338
x030718146.zip,1698410840.722172,2023-10-27 08:47:20.722172
x030750705.mets.xml,1663518687.763898,2022-09-18 12:31:27.763898
x030750705.zip,1663765675.385118,2022-09-21 09:07:55.385118
x030751028.zip,1663765685.584042,2022-09-21 09:08:05.584042
x030751028.mets.xml,1663518811.790841,2022-09-18 12:33:31.790841
x030751029.mets.xml,1663249963.748769,2022-09-15 09:52:43.748769
x030751029.zip,1663506211.301266,2022-09-18 09:03:31.301266
x030751030.mets.xml,1663516948.108355,2022-09-18 12:02:28.108355
x030751030.zip,1663765680.186717,2022-09-21 09:08:00.186717
x030157890.zip,1697978751.588628,2023-10-22 08:45:51.588628
x030157890.mets.xml,1697773173.755894,2023-10-19 23:39:33.755894
x030801406.mets.xml,1663252481.988015,2022-09-15 10:34:41.988015
x030801406.zip,1663506429.415945,2022-09-18 09:07:09.415945
x030804476.mets.xml,1663255133.669268,2022-09-15 11:18:53.669268
x030804476.zip,1663506629.503672,2022-09-18 09:10:29.503672
x030804475.mets.xml,1663255107.197029,2022-09-15 11:18:27.197029
x030804475.zip,1663506630.039472,2022-09-18 09:10:30.039472
x030804486.zip,1663506629.288875,2022-09-18 09:10:29.288875
x030804486.mets.xml,1663255146.314019,2022-09-15 11:19:06.314019
x030803943.mets.xml,1663254803.909122,2022-09-15 11:13:23.909122
x030803943.zip,1663506592.837334,2022-09-18 09:09:52.837334
x030804002.zip,1663506593.796823,2022-09-18 09:09:53.796823
x030804002.mets.xml,1663254838.232793,2022-09-15 11:13:58.232793
x030804020.zip,1663506594.600483,2022-09-18 09:09:54.600483
x030804020.mets.xml,1663254839.719749,2022-09-15 11:13:59.719749
x030804021.zip,1663506595.054429,2022-09-18 09:09:55.054429
x030804021.mets.xml,1663254814.322217,2022-09-15 11:13:34.322217
x030804015.mets.xml,1700829921.364459,2023-11-24 07:45:21.364459
x030804015.zip,1701090117.012238,2023-11-27 08:01:57.012238
x030804016.zip,1663506595.171188,2022-09-18 09:09:55.171188
x030804016.mets.xml,1663254854.561808,2022-09-15 11:14:14.561808
x030730282.mets.xml,1663249711.024008,2022-09-15 09:48:31.024008
x030730282.zip,1663506176.590992,2022-09-18 09:02:56.590992
x030730280.zip,1663506175.635512,2022-09-18 09:02:55.635512
x030730280.mets.xml,1663249727.020194,2022-09-15 09:48:47.020194
x030730278.mets.xml,1663249710.157684,2022-09-15 09:48:30.157684
x030730278.zip,1663506175.084809,2022-09-18 09:02:55.084809
x030730281.zip,1663506175.874547,2022-09-18 09:02:55.874547
x030730281.mets.xml,1663249732.361357,2022-09-15 09:48:52.361357
x030730277.mets.xml,1663249732.615952,2022-09-15 09:48:52.615952
x030730277.zip,1663506174.881562,2022-09-18 09:02:54.881562
x030730279.mets.xml,1663249746.535866,2022-09-15 09:49:06.535866
x030730279.zip,1663506175.281811,2022-09-18 09:02:55.281811
x030732042.zip,1663765493.86917,2022-09-21 09:04:53.869170
x030732042.mets.xml,1663550195.911326,2022-09-18 21:16:35.911326
x030732040.zip,1701090058.44791,2023-11-27 08:00:58.447910
x030732040.mets.xml,1700816581.145812,2023-11-24 04:03:01.145812
x030731984.mets.xml,1663251823.204695,2022-09-15 10:23:43.204695
x030731984.zip,1663506179.8423,2022-09-18 09:02:59.842300
x030696382.mets.xml,1663249684.629805,2022-09-15 09:48:04.629805
x030696382.zip,1663506161.242083,2022-09-18 09:02:41.242083
x030396231.zip,1663765095.375634,2022-09-21 08:58:15.375634
x030396231.mets.xml,1663515330.193932,2022-09-18 11:35:30.193932
x030396229.mets.xml,1700835708.386158,2023-11-24 09:21:48.386158
x030396229.zip,1701089885.439225,2023-11-27 07:58:05.439225
x030396230.zip,1678803065.284257,2023-03-14 10:11:05.284257
x030396230.mets.xml,1678542811.122612,2023-03-11 08:53:31.122612
x030453236.zip,1661773070.751202,2022-08-29 07:37:50.751202
x030453236.mets.xml,1661524787.022779,2022-08-26 10:39:47.022779
x030556810.mets.xml,1678547725.968817,2023-03-11 10:15:25.968817
x030556810.zip,1678803418.979104,2023-03-14 10:16:58.979104
0037117408.zip,1695038912.732255,2023-09-18 08:08:32.732255
0037117408.mets.xml,1694752639.569137,2023-09-15 00:37:19.569137
0038635798.mets.xml,1684348556.352745,2023-05-17 14:35:56.352745
0038635798.zip,1684580974.49038,2023-05-20 07:09:34.490380
0038099730.zip,1703419852.393821,2023-12-24 07:10:52.393821
0038099730.mets.xml,1703216235.031401,2023-12-21 22:37:15.031401
0038657830.zip,1684580974.165322,2023-05-20 07:09:34.165322
0038657830.mets.xml,1684348575.664944,2023-05-17 14:36:15.664944
0038529718.zip,1695038976.396045,2023-09-18 08:09:36.396045
0038529718.mets.xml,1694797295.259015,2023-09-15 13:01:35.259015
0023835788.mets.xml,1684363033.45031,2023-05-17 18:37:13.450310
0023835788.zip,1684580821.263173,2023-05-20 07:07:01.263173
0027058182.mets.xml,1684006513.37253,2023-05-13 15:35:13.372530
0027058182.zip,1684237230.239983,2023-05-16 07:40:30.239983
0035529849.mets.xml,1694711398.820683,2023-09-14 13:09:58.820683
0035529849.zip,1694953043.398378,2023-09-17 08:17:23.398378
0035529865.zip,1694953044.409344,2023-09-17 08:17:24.409344
0035529865.mets.xml,1694711395.634485,2023-09-14 13:09:55.634485
0035529873.zip,1694953044.411212,2023-09-17 08:17:24.411212
0035529873.mets.xml,1694711412.711596,2023-09-14 13:10:12.711596
0035529881.zip,1695038519.64113,2023-09-18 08:01:59.641130
0035529881.mets.xml,1694781354.102903,2023-09-15 08:35:54.102903
0035529890.zip,1694953046.700245,2023-09-17 08:17:26.700245
0035529890.mets.xml,1694711443.106339,2023-09-14 13:10:43.106339
0044154739.zip,1678193317.324963,2023-03-07 07:48:37.324963
0044154739.mets.xml,1677979140.611194,2023-03-04 20:19:00.611194
0044159692.mets.xml,1684352786.872525,2023-05-17 15:46:26.872525
0044159692.zip,1684580997.975257,2023-05-20 07:09:57.975257
0053512316.mets.xml,1489753015.56728,2017-03-17 08:16:55.567280
0053512316.zip,1494348027.1267781,2017-05-09 12:40:27.126778
0043824790.zip,1672056582.196799,2022-12-26 07:09:42.196799
0043824790.mets.xml,1671826418.346238,2022-12-23 15:13:38.346238
0043886728.zip,1685706269.461031,2023-06-02 07:44:29.461031
0043886728.mets.xml,1685448454.70387,2023-05-30 08:07:34.703870
0043328946.zip,1672056574.552459,2022-12-26 07:09:34.552459
0043328946.mets.xml,1671826397.23603,2022-12-23 15:13:17.236030
0039041654.mets.xml,1671826309.356503,2022-12-23 15:11:49.356503
0039041654.zip,1672056559.339013,2022-12-26 07:09:19.339013
0022444157.zip,1684580808.933632,2023-05-20 07:06:48.933632
0022444157.mets.xml,1684348827.002166,2023-05-17 14:40:27.002166
0040441628.zip,1710157414.870162,2024-03-11 07:43:34.870162
0040441628.mets.xml,1709915098.872451,2024-03-08 11:24:58.872451
0055242928.zip,1678193350.716168,2023-03-07 07:49:10.716168
0055242928.mets.xml,1677979363.734581,2023-03-04 20:22:43.734581
0055242936.mets.xml,1677979336.318455,2023-03-04 20:22:16.318455
0055242936.zip,1678193351.750252,2023-03-07 07:49:11.750252
0055242952.zip,1678193351.356865,2023-03-07 07:49:11.356865
0055242952.mets.xml,1677979353.485556,2023-03-04 20:22:33.485556
0055067760.zip,1678193347.169986,2023-03-07 07:49:07.169986
0055067760.mets.xml,1677979315.558811,2023-03-04 20:21:55.558811
50265244.mets.xml,1673572891.120375,2023-01-12 20:21:31.120375
50265244.zip,1673786241.349299,2023-01-15 07:37:21.349299
cu56083394.mets.xml,1682013813.823449,2023-04-20 14:03:33.823449
cu56083394.zip,1682251652.467542,2023-04-23 08:07:32.467542
cu58512888.mets.xml,1695247762.475614,2023-09-20 18:09:22.475614
cu58512888.zip,1695469716.010722,2023-09-23 07:48:36.010722
cu58512900.mets.xml,1694854895.262624,2023-09-16 05:01:35.262624
cu58512900.zip,1695122948.427519,2023-09-19 07:29:08.427519
cu58265430.zip,1671455024.946039,2022-12-19 08:03:44.946039
cu58265430.mets.xml,1671215358.545811,2022-12-16 13:29:18.545811
cu58412921.zip,1672145118.61456,2022-12-27 07:45:18.614560
cu58412921.mets.xml,1671872928.290044,2022-12-24 04:08:48.290044
cu58255346.zip,1694953611.402786,2023-09-17 08:26:51.402786
cu58255346.mets.xml,1694749945.438933,2023-09-14 23:52:25.438933
cu58249923.zip,1710158498.78736,2024-03-11 08:01:38.787360
cu58249923.mets.xml,1709926932.902831,2024-03-08 14:42:12.902831
cu58500022.mets.xml,1671881566.467693,2022-12-24 06:32:46.467693
cu58500022.zip,1672145122.004333,2022-12-27 07:45:22.004333
cu58506446.zip,1710158505.239882,2024-03-11 08:01:45.239882
cu58506446.mets.xml,1709927101.085751,2024-03-08 14:45:01.085751
cu58505296.zip,1672145119.921303,2022-12-27 07:45:19.921303
cu58505296.mets.xml,1671881537.035938,2022-12-24 06:32:17.035938
cu58976523.zip,1671629964.161652,2022-12-21 08:39:24.161652
cu58976523.mets.xml,1671424346.964346,2022-12-18 23:32:26.964346
cu58274898.mets.xml,1671872897.711769,2022-12-24 04:08:17.711769
cu58274898.zip,1672145105.518773,2022-12-27 07:45:05.518773
cu58844023.zip,1672145127.422654,2022-12-27 07:45:27.422654
cu58844023.mets.xml,1671881590.398847,2022-12-24 06:33:10.398847
cu58483756.zip,1682251748.871731,2023-04-23 08:09:08.871731
cu58483756.mets.xml,1682016569.292097,2023-04-20 14:49:29.292097
cu58482440.zip,1671629965.735858,2022-12-21 08:39:25.735858
cu58482440.mets.xml,1671424374.469191,2022-12-18 23:32:54.469191
cu58485317.mets.xml,1684351809.746187,2023-05-17 15:30:09.746187
cu58485317.zip,1684581274.176685,2023-05-20 07:14:34.176685
cu58484515.mets.xml,1682016499.592148,2023-04-20 14:48:19.592148
cu58484515.zip,1682251743.831327,2023-04-23 08:09:03.831327
cu58483640.zip,1682251742.28279,2023-04-23 08:09:02.282790
cu58483640.mets.xml,1682016490.452596,2023-04-20 14:48:10.452596
cu58485546.mets.xml,1684344434.407072,2023-05-17 13:27:14.407072
cu58485546.zip,1684581272.414764,2023-05-20 07:14:32.414764
cu58486011.zip,1673786353.967051,2023-01-15 07:39:13.967051
cu58486011.mets.xml,1673576146.349332,2023-01-12 21:15:46.349332
cu58934065.zip,1710158517.981746,2024-03-11 08:01:57.981746
cu58934065.mets.xml,1709927112.669312,2024-03-08 14:45:12.669312
cu58437290.mets.xml,1671881542.345001,2022-12-24 06:32:22.345001
cu58437290.zip,1672145119.537685,2022-12-27 07:45:19.537685
cu58396110.zip,1680959095.549898,2023-04-08 09:04:55.549898
cu58396110.mets.xml,1680721425.772549,2023-04-05 15:03:45.772549
cu01887726.mets.xml,1671860605.254418,2022-12-24 00:43:25.254418
cu01887726.zip,1672144556.139549,2022-12-27 07:35:56.139549
cu01975625.mets.xml,1712374818.958516,2024-04-05 23:40:18.958516
cu01975625.zip,1712577229.966024,2024-04-08 07:53:49.966024
cu01975331.mets.xml,1695210251.641471,2023-09-20 07:44:11.641471
cu01975331.zip,1695469681.40152,2023-09-23 07:48:01.401520
cu60787945.mets.xml,1682016673.016659,2023-04-20 14:51:13.016659
cu60787945.zip,1682251769.923607,2023-04-23 08:09:29.923607
0315300242.zip,1678193483.494031,2023-03-07 07:51:23.494031
0315300242.mets.xml,1677979877.904409,2023-03-04 20:31:17.904409
0315302091.mets.xml,1684005317.811864,2023-05-13 15:15:17.811864
0315302091.zip,1684237366.676959,2023-05-16 07:42:46.676959
0111785020.mets.xml,1671826548.309808,2022-12-23 15:15:48.309808
0111785020.zip,1672056609.981453,2022-12-26 07:10:09.981453
0113869779.zip,1694605556.006676,2023-09-13 07:45:56.006676
0113869779.mets.xml,1694339313.203596,2023-09-10 05:48:33.203596
cr58236821.mets.xml,1694723313.007026,2023-09-14 16:28:33.007026
cr58236821.zip,1694953515.288926,2023-09-17 08:25:15.288926
cr58237992.zip,1684494920.562295,2023-05-19 07:15:20.562295
cr58237992.mets.xml,1684284030.059416,2023-05-16 20:40:30.059416
1002377195.zip,1709380059.708014,2024-03-02 06:47:39.708014
1002377195.mets.xml,1709159171.567781,2024-02-28 17:26:11.567781
1002376792.mets.xml,1677999873.984512,2023-03-05 02:04:33.984512
1002376792.zip,1678278848.45653,2023-03-08 07:34:08.456530
1002375842.mets.xml,1681981089.5447,2023-04-20 04:58:09.544700
1002375842.zip,1682250964.196515,2023-04-23 07:56:04.196515
1002377306.zip,1678278862.891951,2023-03-08 07:34:22.891951
1002377306.mets.xml,1678005341.141273,2023-03-05 03:35:41.141273
1002374684.mets.xml,1694715092.094473,2023-09-14 14:11:32.094473
