htid,filename,size_changed,modification_time,rsync_flags
uc1.$b683845,$b683845.mets.xml,True,True,>f.st......
uc1.$b683845,$b683845.zip,True,True,>f.st......
uc1.$b683875,$b683875.mets.xml,True,True,>f.st......
uc1.$b683875,$b683875.zip,True,True,>f.st......
uc1.$b683881,$b683881.mets.xml,True,True,>f.st......
uc1.$b683881,$b683881.zip,True,True,>f.st......
uc1.$b683885,$b683885.mets.xml,True,True,>f.st......
uc1.$b683885,$b683885.zip,True,True,>f.st......
uc1.$b685775,$b685775.mets.xml,True,True,>f.st......
uc1.$b685775,$b685775.zip,True,True,>f.st......
uc1.$b685838,$b685838.mets.xml,True,True,>f.st......
uc1.$b685838,$b685838.zip,True,True,>f.st......
uc1.$b700557,$b700557.mets.xml,True,True,>f.st......
uc1.$b735429,$b735429.mets.xml,True,True,>f.st......
uc1.$b735429,$b735429.zip,True,True,>f.st......
uc1.$b736731,$b736731.mets.xml,True,True,>f.st......
uc1.$b736731,$b736731.zip,True,True,>f.st......
uc1.$b792863,$b792863.mets.xml,True,True,>f.st......
uc1.$b792863,$b792863.zip,True,True,>f.st......
uc1.$b792864,$b792864.mets.xml,True,True,>f.st......
uc1.$b792864,$b792864.zip,True,True,>f.st......
uc1.$b792865,$b792865.mets.xml,True,True,>f.st......
uc1.$b792865,$b792865.zip,True,True,>f.st......
uc1.$b796018,$b796018.mets.xml,True,True,>f.st......
uc1.$b796018,$b796018.zip,True,True,>f.st......
uc1.31158002874443,31158002874443.mets.xml,True,True,>f.st......
uc1.31158002874443,31158002874443.zip,True,True,>f.st......
uc1.31158003239810,31158003239810.mets.xml,True,True,>f.st......
uc1.31158003239810,31158003239810.zip,True,True,>f.st......
uc1.31158004622279,31158004622279.mets.xml,True,True,>f.st......
uc1.31158004622279,31158004622279.zip,True,True,>f.st......
uc1.31158007904948,31158007904948.mets.xml,True,True,>f.st......
uc1.31158007904948,31158007904948.zip,True,True,>f.st......
uc1.31822038199642,31822038199642.mets.xml,True,True,>f.st......
uc1.31822038199642,31822038199642.zip,True,True,>f.st......
uc1.32106001522116,32106001522116.mets.xml,True,True,>f.st......
uc1.32106001522116,32106001522116.zip,True,True,>f.st......
uc1.32106001559381,32106001559381.zip,True,True,>f.st......
uc1.32106001661948,32106001661948.mets.xml,True,True,>f.st......
uc1.32106001661948,32106001661948.zip,True,True,>f.st......
uc1.32106020060551,32106020060551.mets.xml,True,True,>f.st......
uc1.32106020060551,32106020060551.zip,True,True,>f.st......
uc1.32106020079791,32106020079791.mets.xml,True,True,>f.st......
uc1.32106020079791,32106020079791.zip,True,True,>f.st......
uc1.32106020079841,32106020079841.mets.xml,True,True,>f.st......
uc1.32106020079841,32106020079841.zip,True,True,>f.st......
uc1.ax0003129954,ax0003129954.mets.xml,True,True,>f.st......
uc1.ax0003129954,ax0003129954.zip,True,True,>f.st......
uc1.b2900825,b2900825.mets.xml,True,True,>f.st......
uc1.b2900825,b2900825.zip,True,True,>f.st......
uc1.b2905408,b2905408.mets.xml,True,True,>f.st......
uc1.b2905408,b2905408.zip,True,True,>f.st......
uc1.b2905409,b2905409.mets.xml,True,True,>f.st......
uc1.b2905409,b2905409.zip,True,True,>f.st......
uc1.b2929259,b2929259.mets.xml,True,True,>f.st......
uc1.b2929259,b2929259.zip,True,True,>f.st......
uc1.b2939967,b2939967.mets.xml,True,True,>f.st......
uc1.b2939967,b2939967.zip,True,True,>f.st......
uc1.b2972410,b2972410.mets.xml,True,True,>f.st......
uc1.b2972410,b2972410.zip,True,True,>f.st......
uc1.b3099344,b3099344.mets.xml,True,True,>f.st......
uc1.b3099344,b3099344.zip,True,True,>f.st......
uc1.b3113633,b3113633.mets.xml,True,True,>f.st......
uc1.b3113633,b3113633.zip,True,True,>f.st......
uc1.b3124577,b3124577.mets.xml,True,True,>f.st......
uc1.b3124577,b3124577.zip,True,True,>f.st......
uc1.b3124578,b3124578.mets.xml,True,True,>f.st......
uc1.b3124578,b3124578.zip,True,True,>f.st......
uc1.b3124579,b3124579.mets.xml,True,True,>f.st......
uc1.b3124579,b3124579.zip,True,True,>f.st......
uc1.b3124580,b3124580.mets.xml,True,True,>f.st......
uc1.b3124583,b3124583.mets.xml,True,True,>f.st......
uc1.b3124583,b3124583.zip,True,True,>f.st......
uc1.b3124584,b3124584.mets.xml,True,True,>f.st......
uc1.b3124584,b3124584.zip,True,True,>f.st......
uc1.b3127674,b3127674.mets.xml,True,True,>f.st......
uc1.b3127674,b3127674.zip,True,True,>f.st......
uc1.b3130523,b3130523.mets.xml,True,True,>f.st......
uc1.b3130523,b3130523.zip,True,True,>f.st......
uc1.b3139720,b3139720.mets.xml,True,True,>f.st......
uc1.b3139720,b3139720.zip,True,True,>f.st......
uc1.b3267361,b3267361.mets.xml,True,True,>f.st......
uc1.b3267361,b3267361.zip,True,True,>f.st......
uc1.b3269424,b3269424.mets.xml,True,True,>f.st......
uc1.b3269424,b3269424.zip,True,True,>f.st......
uc1.b3287513,b3287513.mets.xml,True,True,>f.st......
uc1.b3287513,b3287513.zip,True,True,>f.st......
uc1.b3293449,b3293449.mets.xml,True,True,>f.st......
uc1.b3293449,b3293449.zip,True,True,>f.st......
uc1.b3310823,b3310823.mets.xml,True,True,>f.st......
uc1.b3310823,b3310823.zip,True,True,>f.st......
uc1.b3310854,b3310854.mets.xml,True,True,>f.st......
uc1.b3310854,b3310854.zip,True,True,>f.st......
uc1.b3311811,b3311811.mets.xml,True,True,>f.st......
uc1.b3311811,b3311811.zip,True,True,>f.st......
uc1.b3311812,b3311812.mets.xml,True,True,>f.st......
uc1.b3311812,b3311812.zip,True,True,>f.st......
uc1.b3337100,b3337100.mets.xml,True,True,>f.st......
uc1.b3337100,b3337100.zip,True,True,>f.st......
uc1.b3337717,b3337717.mets.xml,True,True,>f.st......
uc1.b3337717,b3337717.zip,True,True,>f.st......
uc1.b3350556,b3350556.mets.xml,True,True,>f.st......
uc1.b3350556,b3350556.zip,True,True,>f.st......
uc1.b3386154,b3386154.mets.xml,True,True,>f.st......
uc1.b3386154,b3386154.zip,True,True,>f.st......
uc1.b3386186,b3386186.mets.xml,True,True,>f.st......
uc1.b3386186,b3386186.zip,True,True,>f.st......
uc1.b3491185,b3491185.mets.xml,True,True,>f.st......
uc1.b3491185,b3491185.zip,True,True,>f.st......
uc1.b3512888,b3512888.mets.xml,True,True,>f.st......
uc1.b3512888,b3512888.zip,True,True,>f.st......
uc1.b3514742,b3514742.mets.xml,True,True,>f.st......
uc1.b3514742,b3514742.zip,True,True,>f.st......
uc1.b3514745,b3514745.mets.xml,True,True,>f.st......
uc1.b3514745,b3514745.zip,True,True,>f.st......
uc1.b3514836,b3514836.mets.xml,True,True,>f.st......
uc1.b3514836,b3514836.zip,True,True,>f.st......
uc1.b3514895,b3514895.mets.xml,True,True,>f.st......
uc1.b3514895,b3514895.zip,True,True,>f.st......
uc1.b3515127,b3515127.mets.xml,True,True,>f.st......
uc1.b3515127,b3515127.zip,True,True,>f.st......
uc1.b3515128,b3515128.mets.xml,True,True,>f.st......
uc1.b3515128,b3515128.zip,True,True,>f.st......
uc1.b3515213,b3515213.mets.xml,True,True,>f.st......
uc1.b3515213,b3515213.zip,True,True,>f.st......
uc1.b3515392,b3515392.mets.xml,True,True,>f.st......
uc1.b3515392,b3515392.zip,True,True,>f.st......
uc1.b3515394,b3515394.mets.xml,True,True,>f.st......
uc1.b3515394,b3515394.zip,True,True,>f.st......
uc1.b3515395,b3515395.mets.xml,True,True,>f.st......
uc1.b3515395,b3515395.zip,True,True,>f.st......
uc1.b3525082,b3525082.mets.xml,True,True,>f.st......
uc1.b3525082,b3525082.zip,True,True,>f.st......
uc1.b3537733,b3537733.mets.xml,True,True,>f.st......
uc1.b3537733,b3537733.zip,True,True,>f.st......
uc1.b3539999,b3539999.mets.xml,True,True,>f.st......
uc1.b3539999,b3539999.zip,True,True,>f.st......
uc1.b3540920,b3540920.mets.xml,True,True,>f.st......
uc1.b3540920,b3540920.zip,True,True,>f.st......
uc1.b3542985,b3542985.mets.xml,True,True,>f.st......
uc1.b3542985,b3542985.zip,True,True,>f.st......
uc1.b3548551,b3548551.mets.xml,True,True,>f.st......
uc1.b3548551,b3548551.zip,True,True,>f.st......
uc1.b3548829,b3548829.mets.xml,True,True,>f.st......
uc1.b3548829,b3548829.zip,True,True,>f.st......
uc1.b3553546,b3553546.mets.xml,True,True,>f.st......
uc1.b3553546,b3553546.zip,True,True,>f.st......
uc1.b3556247,b3556247.mets.xml,True,True,>f.st......
uc1.b3556247,b3556247.zip,True,True,>f.st......
uc1.b3563356,b3563356.mets.xml,True,True,>f.st......
uc1.b3563356,b3563356.zip,True,True,>f.st......
uc1.b3564893,b3564893.mets.xml,True,True,>f.st......
uc1.b3564893,b3564893.zip,True,True,>f.st......
uc1.b3564915,b3564915.mets.xml,True,True,>f.st......
uc1.b3564915,b3564915.zip,True,True,>f.st......
uc1.b3565350,b3565350.mets.xml,True,True,>f.st......
uc1.b3565350,b3565350.zip,True,True,>f.st......
uc1.b3567435,b3567435.mets.xml,True,True,>f.st......
uc1.b3567435,b3567435.zip,True,True,>f.st......
uc1.b3575582,b3575582.mets.xml,True,True,>f.st......
uc1.b3575582,b3575582.zip,True,True,>f.st......
uc1.b3576214,b3576214.mets.xml,True,True,>f.st......
uc1.b3576214,b3576214.zip,True,True,>f.st......
uc1.b3627386,b3627386.mets.xml,True,True,>f.st......
uc1.b3627386,b3627386.zip,True,True,>f.st......
uc1.b3627388,b3627388.mets.xml,True,True,>f.st......
uc1.b3627388,b3627388.zip,True,True,>f.st......
uc1.b3627389,b3627389.mets.xml,True,True,>f.st......
uc1.b3627389,b3627389.zip,True,True,>f.st......
uc1.b3629934,b3629934.mets.xml,True,True,>f.st......
uc1.b3629934,b3629934.zip,True,True,>f.st......
uc1.b3630107,b3630107.mets.xml,True,True,>f.st......
uc1.b3630107,b3630107.zip,True,True,>f.st......
uc1.b3630118,b3630118.mets.xml,True,True,>f.st......
uc1.b3630118,b3630118.zip,True,True,>f.st......
uc1.b3670095,b3670095.mets.xml,True,True,>f.st......
uc1.b3670095,b3670095.zip,True,True,>f.st......
uc1.b3706722,b3706722.mets.xml,True,True,>f.st......
uc1.b3706722,b3706722.zip,True,True,>f.st......
uc1.b3744437,b3744437.mets.xml,True,True,>f.st......
uc1.b3744437,b3744437.zip,True,True,>f.st......
uc1.b3746668,b3746668.mets.xml,True,True,>f.st......
uc1.b3746668,b3746668.zip,True,True,>f.st......
uc1.b3826627,b3826627.mets.xml,True,True,>f.st......
uc1.b3826627,b3826627.zip,True,True,>f.st......
uc1.b3839310,b3839310.mets.xml,True,True,>f.st......
uc1.b3839310,b3839310.zip,True,True,>f.st......
uc1.b3850894,b3850894.mets.xml,True,True,>f.st......
uc1.b3850894,b3850894.zip,True,True,>f.st......
uc1.b3861024,b3861024.mets.xml,True,True,>f.st......
uc1.b3861024,b3861024.zip,True,True,>f.st......
uc1.b3861089,b3861089.mets.xml,True,True,>f.st......
uc1.b3861089,b3861089.zip,True,True,>f.st......
uc1.b3862845,b3862845.mets.xml,True,True,>f.st......
uc1.b3862845,b3862845.zip,True,True,>f.st......
uc1.b3885866,b3885866.mets.xml,True,True,>f.st......
uc1.b3885866,b3885866.zip,True,True,>f.st......
uc1.b3891210,b3891210.mets.xml,True,True,>f.st......
uc1.b3891210,b3891210.zip,True,True,>f.st......
uc1.b3895375,b3895375.mets.xml,True,True,>f.st......
uc1.b3895375,b3895375.zip,True,True,>f.st......
uc1.b3919785,b3919785.mets.xml,True,True,>f.st......
uc1.b3919785,b3919785.zip,True,True,>f.st......
uc1.b3920356,b3920356.mets.xml,True,True,>f.st......
uc1.b3920356,b3920356.zip,True,True,>f.st......
uc1.b3924120,b3924120.mets.xml,True,True,>f.st......
uc1.b3924120,b3924120.zip,True,True,>f.st......
uc1.b3924128,b3924128.mets.xml,True,True,>f.st......
uc1.b3924128,b3924128.zip,True,True,>f.st......
uc1.b4080339,b4080339.mets.xml,True,True,>f.st......
uc1.b4089185,b4089185.mets.xml,True,True,>f.st......
uc1.b4089918,b4089918.mets.xml,True,True,>f.st......
uc1.b4095469,b4095469.mets.xml,True,True,>f.st......
uc1.b4108083,b4108083.mets.xml,True,True,>f.st......
uc1.b4928058,b4928058.mets.xml,True,True,>f.st......
uc1.b4928058,b4928058.zip,True,True,>f.st......
uc1.b4943444,b4943444.mets.xml,True,True,>f.st......
uc1.b4943444,b4943444.zip,True,True,>f.st......
uc1.c046695578,c046695578.mets.xml,True,True,>f.st......
uc1.c046695578,c046695578.zip,True,True,>f.st......
uc1.c3522492,c3522492.mets.xml,True,True,>f.st......
uc1.c3522492,c3522492.zip,True,True,>f.st......
uc1.l0060275591,l0060275591.mets.xml,True,True,>f.st......
uc1.l0060275591,l0060275591.zip,True,True,>f.st......
uc1.l0066709585,l0066709585.mets.xml,True,True,>f.st......
uc1.l0066709585,l0066709585.zip,True,True,>f.st......
uiug.30112070408452,30112070408452.mets.xml,True,True,>f.st......
uiug.30112070408452,30112070408452.zip,True,True,>f.st......
uiug.30112106576579,30112106576579.mets.xml,True,True,>f.st......
uiug.30112106576579,30112106576579.zip,True,True,>f.st......
umn.31951002163160h,31951002163160h.mets.xml,True,True,>f.st......
umn.31951002163160h,31951002163160h.zip,True,True,>f.st......
umn.31951002792969k,31951002792969k.mets.xml,True,True,>f.st......
umn.31951002792969k,31951002792969k.zip,True,True,>f.st......
umn.31951p00293997r,31951p00293997r.mets.xml,True,True,>f.st......
umn.31951p00293997r,31951p00293997r.zip,True,True,>f.st......
uva.x000196870,x000196870.mets.xml,True,True,>f.st......
uva.x000196870,x000196870.zip,True,True,>f.st......
uva.x000197090,x000197090.mets.xml,True,True,>f.st......
uva.x000197090,x000197090.zip,True,True,>f.st......
uva.x000197103,x000197103.mets.xml,True,True,>f.st......
uva.x000197103,x000197103.zip,True,True,>f.st......
uva.x000197105,x000197105.mets.xml,True,True,>f.st......
uva.x000197105,x000197105.zip,True,True,>f.st......
uva.x000197113,x000197113.mets.xml,True,True,>f.st......
uva.x000197113,x000197113.zip,True,True,>f.st......
uva.x000234851,x000234851.mets.xml,True,True,>f.st......
uva.x000234851,x000234851.zip,True,True,>f.st......
uva.x000235618,x000235618.mets.xml,True,True,>f.st......
uva.x000235618,x000235618.zip,True,True,>f.st......
uva.x000240890,x000240890.mets.xml,True,True,>f.st......
uva.x000240890,x000240890.zip,True,True,>f.st......
uva.x000280792,x000280792.mets.xml,True,True,>f.st......
uva.x000280792,x000280792.zip,True,True,>f.st......
uva.x000310763,x000310763.mets.xml,True,True,>f.st......
uva.x000310763,x000310763.zip,True,True,>f.st......
uva.x000372854,x000372854.mets.xml,True,True,>f.st......
uva.x000372854,x000372854.zip,True,True,>f.st......
uva.x000376468,x000376468.mets.xml,True,True,>f.st......
uva.x000376468,x000376468.zip,True,True,>f.st......
uva.x000378509,x000378509.mets.xml,True,True,>f.st......
uva.x000378509,x000378509.zip,True,True,>f.st......
uva.x000380892,x000380892.mets.xml,True,True,>f.st......
uva.x000380892,x000380892.zip,True,True,>f.st......
uva.x000380988,x000380988.mets.xml,True,True,>f.st......
uva.x000380988,x000380988.zip,True,True,>f.st......
uva.x000417034,x000417034.mets.xml,True,True,>f.st......
uva.x000417034,x000417034.zip,True,True,>f.st......
uva.x000417784,x000417784.mets.xml,True,True,>f.st......
uva.x000417784,x000417784.zip,True,True,>f.st......
uva.x000422522,x000422522.mets.xml,True,True,>f.st......
uva.x000422522,x000422522.zip,True,True,>f.st......
uva.x000440498,x000440498.mets.xml,True,True,>f.st......
uva.x000440498,x000440498.zip,True,True,>f.st......
uva.x000470469,x000470469.mets.xml,True,True,>f.st......
uva.x000470469,x000470469.zip,True,True,>f.st......
uva.x000498898,x000498898.mets.xml,True,True,>f.st......
uva.x000498898,x000498898.zip,True,True,>f.st......
uva.x000501189,x000501189.mets.xml,True,True,>f.st......
uva.x000501189,x000501189.zip,True,True,>f.st......
uva.x000592910,x000592910.mets.xml,True,True,>f.st......
uva.x000592910,x000592910.zip,True,True,>f.st......
uva.x000599280,x000599280.mets.xml,True,True,>f.st......
uva.x000599280,x000599280.zip,True,True,>f.st......
uva.x000611919,x000611919.mets.xml,True,True,>f.st......
uva.x000611919,x000611919.zip,True,True,>f.st......
uva.x000612159,x000612159.mets.xml,True,True,>f.st......
uva.x000612159,x000612159.zip,True,True,>f.st......
uva.x000617862,x000617862.mets.xml,True,True,>f.st......
uva.x000617862,x000617862.zip,True,True,>f.st......
uva.x000756244,x000756244.mets.xml,True,True,>f.st......
uva.x000756244,x000756244.zip,True,True,>f.st......
uva.x000834583,x000834583.mets.xml,True,True,>f.st......
uva.x000834583,x000834583.zip,True,True,>f.st......
uva.x000837406,x000837406.mets.xml,True,True,>f.st......
uva.x000837406,x000837406.zip,True,True,>f.st......
uva.x000895361,x000895361.mets.xml,True,True,>f.st......
uva.x000895361,x000895361.zip,True,True,>f.st......
uva.x000926755,x000926755.mets.xml,True,True,>f.st......
uva.x000926755,x000926755.zip,True,True,>f.st......
uva.x000927022,x000927022.mets.xml,True,True,>f.st......
uva.x000927022,x000927022.zip,True,True,>f.st......
uva.x000961997,x000961997.mets.xml,True,True,>f.st......
uva.x000961997,x000961997.zip,True,True,>f.st......
uva.x000985257,x000985257.mets.xml,True,True,>f.st......
uva.x000985257,x000985257.zip,True,True,>f.st......
uva.x000985264,x000985264.mets.xml,True,True,>f.st......
uva.x000985264,x000985264.zip,True,True,>f.st......
uva.x000985265,x000985265.mets.xml,True,True,>f.st......
uva.x000985265,x000985265.zip,True,True,>f.st......
uva.x001000005,x001000005.mets.xml,True,True,>f.st......
uva.x001000005,x001000005.zip,True,True,>f.st......
uva.x001082948,x001082948.mets.xml,True,True,>f.st......
uva.x001082948,x001082948.zip,True,True,>f.st......
uva.x001086555,x001086555.mets.xml,True,True,>f.st......
uva.x001086555,x001086555.zip,True,True,>f.st......
uva.x001153293,x001153293.mets.xml,True,True,>f.st......
uva.x001153293,x001153293.zip,True,True,>f.st......
uva.x001153751,x001153751.mets.xml,True,True,>f.st......
uva.x001153751,x001153751.zip,True,True,>f.st......
uva.x001153773,x001153773.mets.xml,True,True,>f.st......
uva.x001153773,x001153773.zip,True,True,>f.st......
uva.x001164031,x001164031.mets.xml,True,True,>f.st......
uva.x001164031,x001164031.zip,True,True,>f.st......
uva.x001164048,x001164048.mets.xml,True,True,>f.st......
uva.x001164048,x001164048.zip,True,True,>f.st......
uva.x001164058,x001164058.mets.xml,True,True,>f.st......
uva.x001164058,x001164058.zip,True,True,>f.st......
uva.x001164065,x001164065.mets.xml,True,True,>f.st......
uva.x001164065,x001164065.zip,True,True,>f.st......
uva.x001164075,x001164075.mets.xml,True,True,>f.st......
uva.x001164075,x001164075.zip,True,True,>f.st......
uva.x001164076,x001164076.mets.xml,True,True,>f.st......
uva.x001164076,x001164076.zip,True,True,>f.st......
uva.x001164077,x001164077.mets.xml,True,True,>f.st......
uva.x001164077,x001164077.zip,True,True,>f.st......
uva.x001164161,x001164161.mets.xml,True,True,>f.st......
uva.x001164161,x001164161.zip,True,True,>f.st......
uva.x001164207,x001164207.mets.xml,True,True,>f.st......
uva.x001164207,x001164207.zip,True,True,>f.st......
uva.x001164228,x001164228.mets.xml,True,True,>f.st......
uva.x001164228,x001164228.zip,True,True,>f.st......
uva.x001164281,x001164281.mets.xml,True,True,>f.st......
uva.x001164281,x001164281.zip,True,True,>f.st......
uva.x001190929,x001190929.mets.xml,True,True,>f.st......
uva.x001190929,x001190929.zip,True,True,>f.st......
uva.x001200015,x001200015.mets.xml,True,True,>f.st......
uva.x001200015,x001200015.zip,True,True,>f.st......
uva.x001233530,x001233530.mets.xml,True,True,>f.st......
uva.x001233530,x001233530.zip,True,True,>f.st......
uva.x001233910,x001233910.mets.xml,True,True,>f.st......
uva.x001233910,x001233910.zip,True,True,>f.st......
uva.x001272596,x001272596.mets.xml,True,True,>f.st......
uva.x001272596,x001272596.zip,True,True,>f.st......
uva.x001478078,x001478078.mets.xml,True,True,>f.st......
uva.x001478078,x001478078.zip,True,True,>f.st......
uva.x001644824,x001644824.mets.xml,True,True,>f.st......
uva.x001644824,x001644824.zip,True,True,>f.st......
uva.x001817907,x001817907.mets.xml,True,True,>f.st......
uva.x001817907,x001817907.zip,True,True,>f.st......
uva.x001848718,x001848718.mets.xml,True,True,>f.st......
uva.x001848718,x001848718.zip,True,True,>f.st......
uva.x001863048,x001863048.mets.xml,True,True,>f.st......
uva.x001863048,x001863048.zip,True,True,>f.st......
uva.x001911921,x001911921.mets.xml,True,True,>f.st......
uva.x001911921,x001911921.zip,True,True,>f.st......
uva.x001985725,x001985725.mets.xml,True,True,>f.st......
uva.x001985725,x001985725.zip,True,True,>f.st......
uva.x002075945,x002075945.mets.xml,True,True,>f.st......
uva.x002075945,x002075945.zip,True,True,>f.st......
uva.x002111617,x002111617.mets.xml,True,True,>f.st......
uva.x002111617,x002111617.zip,True,True,>f.st......
uva.x002140556,x002140556.mets.xml,True,True,>f.st......
uva.x002140556,x002140556.zip,True,True,>f.st......
uva.x002263470,x002263470.mets.xml,True,True,>f.st......
uva.x002263470,x002263470.zip,True,True,>f.st......
uva.x002264430,x002264430.mets.xml,True,True,>f.st......
uva.x002264430,x002264430.zip,True,True,>f.st......
uva.x002399471,x002399471.mets.xml,True,True,>f.st......
uva.x002399471,x002399471.zip,True,True,>f.st......
uva.x002399473,x002399473.mets.xml,True,True,>f.st......
uva.x002399473,x002399473.zip,True,True,>f.st......
uva.x002579420,x002579420.mets.xml,True,True,>f.st......
uva.x002579420,x002579420.zip,True,True,>f.st......
uva.x004385559,x004385559.mets.xml,True,True,>f.st......
uva.x004385559,x004385559.zip,True,True,>f.st......
uva.x004390818,x004390818.mets.xml,True,True,>f.st......
uva.x004390818,x004390818.zip,True,True,>f.st......
uva.x004507021,x004507021.mets.xml,True,True,>f.st......
uva.x004507021,x004507021.zip,True,True,>f.st......
uva.x004508954,x004508954.mets.xml,True,True,>f.st......
uva.x004508954,x004508954.zip,True,True,>f.st......
uva.x004534639,x004534639.mets.xml,True,True,>f.st......
uva.x004534639,x004534639.zip,True,True,>f.st......
uva.x004604486,x004604486.mets.xml,True,True,>f.st......
uva.x004604486,x004604486.zip,True,True,>f.st......
uva.x004730779,x004730779.mets.xml,True,True,>f.st......
uva.x004730779,x004730779.zip,True,True,>f.st......
uva.x004758047,x004758047.mets.xml,True,True,>f.st......
uva.x004758047,x004758047.zip,True,True,>f.st......
uva.x004828051,x004828051.mets.xml,True,True,>f.st......
uva.x004828051,x004828051.zip,True,True,>f.st......
uva.x006065936,x006065936.mets.xml,True,True,>f.st......
uva.x006065936,x006065936.zip,True,True,>f.st......
uva.x006136511,x006136511.mets.xml,True,True,>f.st......
uva.x006136511,x006136511.zip,True,True,>f.st......
uva.x030396230,x030396230.mets.xml,True,True,>f.st......
uva.x030396230,x030396230.zip,True,True,>f.st......
uva.x030396231,x030396231.mets.xml,True,True,>f.st......
uva.x030396231,x030396231.zip,True,True,>f.st......
uva.x030453236,x030453236.mets.xml,True,True,>f.st......
uva.x030453236,x030453236.zip,True,True,>f.st......
uva.x030556810,x030556810.mets.xml,True,True,>f.st......
uva.x030556810,x030556810.zip,True,True,>f.st......
uva.x030696382,x030696382.mets.xml,True,True,>f.st......
uva.x030696382,x030696382.zip,True,True,>f.st......
uva.x030730277,x030730277.mets.xml,True,True,>f.st......
uva.x030730277,x030730277.zip,True,True,>f.st......
uva.x030730278,x030730278.mets.xml,True,True,>f.st......
uva.x030730278,x030730278.zip,True,True,>f.st......
uva.x030730279,x030730279.mets.xml,True,True,>f.st......
uva.x030730279,x030730279.zip,True,True,>f.st......
uva.x030730280,x030730280.mets.xml,True,True,>f.st......
uva.x030730280,x030730280.zip,True,True,>f.st......
uva.x030730281,x030730281.mets.xml,True,True,>f.st......
uva.x030730281,x030730281.zip,True,True,>f.st......
uva.x030730282,x030730282.mets.xml,True,True,>f.st......
uva.x030730282,x030730282.zip,True,True,>f.st......
uva.x030731984,x030731984.mets.xml,True,True,>f.st......
uva.x030731984,x030731984.zip,True,True,>f.st......
uva.x030732042,x030732042.mets.xml,True,True,>f.st......
uva.x030732042,x030732042.zip,True,True,>f.st......
uva.x030750705,x030750705.mets.xml,True,True,>f.st......
uva.x030750705,x030750705.zip,True,True,>f.st......
uva.x030751028,x030751028.mets.xml,True,True,>f.st......
uva.x030751028,x030751028.zip,True,True,>f.st......
uva.x030751029,x030751029.mets.xml,True,True,>f.st......
uva.x030751029,x030751029.zip,True,True,>f.st......
uva.x030751030,x030751030.mets.xml,True,True,>f.st......
uva.x030751030,x030751030.zip,True,True,>f.st......
uva.x030801406,x030801406.mets.xml,True,True,>f.st......
uva.x030801406,x030801406.zip,True,True,>f.st......
uva.x030803943,x030803943.mets.xml,True,True,>f.st......
uva.x030803943,x030803943.zip,True,True,>f.st......
uva.x030804002,x030804002.mets.xml,True,True,>f.st......
uva.x030804002,x030804002.zip,True,True,>f.st......
uva.x030804016,x030804016.mets.xml,True,True,>f.st......
uva.x030804016,x030804016.zip,True,True,>f.st......
uva.x030804020,x030804020.mets.xml,True,True,>f.st......
uva.x030804020,x030804020.zip,True,True,>f.st......
uva.x030804021,x030804021.mets.xml,True,True,>f.st......
uva.x030804021,x030804021.zip,True,True,>f.st......
uva.x030804475,x030804475.mets.xml,True,True,>f.st......
uva.x030804475,x030804475.zip,True,True,>f.st......
uva.x030804476,x030804476.mets.xml,True,True,>f.st......
uva.x030804476,x030804476.zip,True,True,>f.st......
uva.x030804486,x030804486.mets.xml,True,True,>f.st......
uva.x030804486,x030804486.zip,True,True,>f.st......
wu.89001200120,89001200120.mets.xml,True,True,>f.st......
wu.89001200120,89001200120.zip,True,True,>f.st......
wu.89001454917,89001454917.mets.xml,True,True,>f.st......
wu.89001454917,89001454917.zip,True,True,>f.st......
wu.89003863230,89003863230.mets.xml,True,True,>f.st......
wu.89003863230,89003863230.zip,True,True,>f.st......
wu.89004543997,89004543997.mets.xml,True,True,>f.st......
wu.89004543997,89004543997.zip,True,True,>f.st......
wu.89005078837,89005078837.mets.xml,True,True,>f.st......
wu.89005078837,89005078837.zip,True,True,>f.st......
wu.89006410146,89006410146.mets.xml,True,True,>f.st......
wu.89006410146,89006410146.zip,True,True,>f.st......
wu.89014931323,89014931323.mets.xml,True,True,>f.st......
wu.89014931323,89014931323.zip,True,True,>f.st......
wu.89035130780,89035130780.mets.xml,True,True,>f.st......
wu.89035130780,89035130780.zip,True,True,>f.st......
wu.89035130806,89035130806.mets.xml,True,True,>f.st......
wu.89035130806,89035130806.zip,True,True,>f.st......
wu.89035130848,89035130848.mets.xml,True,True,>f.st......
wu.89035130848,89035130848.zip,True,True,>f.st......
wu.89035130863,89035130863.mets.xml,True,True,>f.st......
wu.89035130863,89035130863.zip,True,True,>f.st......
wu.89035130889,89035130889.mets.xml,True,True,>f.st......
wu.89035130889,89035130889.zip,True,True,>f.st......
wu.89035130905,89035130905.mets.xml,True,True,>f.st......
wu.89035130905,89035130905.zip,True,True,>f.st......
wu.89035130921,89035130921.mets.xml,True,True,>f.st......
wu.89035130921,89035130921.zip,True,True,>f.st......
wu.89035130947,89035130947.mets.xml,True,True,>f.st......
wu.89035130947,89035130947.zip,True,True,>f.st......
wu.89035130962,89035130962.mets.xml,True,True,>f.st......
wu.89035130962,89035130962.zip,True,True,>f.st......
wu.89035131002,89035131002.mets.xml,True,True,>f.st......
wu.89035131002,89035131002.zip,True,True,>f.st......
wu.89035131028,89035131028.mets.xml,True,True,>f.st......
wu.89035131028,89035131028.zip,True,True,>f.st......
wu.89035131044,89035131044.mets.xml,True,True,>f.st......
wu.89035131044,89035131044.zip,True,True,>f.st......
